2309021	grp-a001-02-000000046992520	nad-a001-02-000000341571996	21	1			50	true	0	2024-12-26T00:41:27Z		88160326371	10615820722	강아지 캠핑 밥그릇 휴대용 여행용 물그릇 실리콘밥그릇 식기	https://shopping-phinf.pstatic.net/main_8816032/88160326371.jpg	https://smartstore.naver.com/main/products/10615820722	https://m.smartstore.naver.com/main/products/10615820722	7500	3000	생활/건강	반려동물	식기/급수기	식기/식탁	50000008	50000155	50006734	50006735	생활/건강>반려동물>식기/급수기>식기/식탁	
2309021	grp-a001-02-000000046992520	nad-a001-02-000000341572001	20	0			140	false	1	2024-12-26T00:41:27Z		87789536823	10245033190	강아지 신발 일체형 논슬립 미끄럼방지 애견신발 XS	https://shopping-phinf.pstatic.net/main_8778953/87789536823.2.jpg	https://smartstore.naver.com/main/products/10245033190	https://m.smartstore.naver.com/main/products/10245033190	16900	0	생활/건강	반려동물	패션용품	액세서리	50000008	50000155	50006728	50007161	생활/건강>반려동물>패션용품>액세서리	
2309021	grp-a001-02-000000046992520	nad-a001-02-000000341572002	20	0			110	false	1	2024-12-26T00:41:27Z		87682737944	10138234745	핸즈프리 리드줄 강아지 리드줄 자동 산책 3m 파미고펫 커스텀옐로우	https://shopping-phinf.pstatic.net/main_8768273/87682737944.2.jpg	https://smartstore.naver.com/main/products/10138234745	https://m.smartstore.naver.com/main/products/10138234745	19900	3000	생활/건강	반려동물	외출용품	리드줄	50000008	50000155	50015801	50015781	생활/건강>반려동물>외출용품>리드줄	
2309021	grp-a001-02-000000046992520	nad-a001-02-000000341572004	20	0			50	true	1	2024-12-26T00:41:27Z		87618687975	10074185322	만득이 라텍스 삑삑이 공 놀이 옐로우 강아지 장난감	https://shopping-phinf.pstatic.net/main_8761868/87618687975.jpg	https://smartstore.naver.com/main/products/10074185322	https://m.smartstore.naver.com/main/products/10074185322	1700	3000	생활/건강	반려동물	강아지 장난감/훈련	장난감/토이	50000008	50000155	50006673	50006675	생활/건강>반려동물>강아지 장난감/훈련>장난감/토이	
2309021	grp-a001-02-000000046992520	nad-a001-02-000000341572006	21	1			50	true	0	2024-12-26T00:41:27Z		86104934723	8560434400	강아지 캠핑 의자 S 애견 강아지 해먹 침대	https://shopping-phinf.pstatic.net/main_8610493/86104934723.jpg	https://smartstore.naver.com/main/products/8560434400	https://m.smartstore.naver.com/main/products/8560434400	22900	3000	생활/건강	반려동물	리빙용품	침대/해먹	50000008	50000155	50006724	50008468	생활/건강>반려동물>리빙용품>침대/해먹	
2309021	grp-a001-02-000000046992520	nad-a001-02-000000341572010	20	0			110	false	1	2024-12-26T00:41:27Z		87495434670	9950932397	강아지 물통 고양이 급수대 강아지 식수대 그레이	https://shopping-phinf.pstatic.net/main_8749543/87495434670.3.jpg	https://smartstore.naver.com/main/products/9950932397	https://m.smartstore.naver.com/main/products/9950932397	21900	0	생활/건강	반려동물	식기/급수기	급수기/물병	50000008	50000155	50006734	50006737	생활/건강>반려동물>식기/급수기>급수기/물병	
2309021	grp-a001-02-000000046992520	nad-a001-02-000000341572012	20	0			120	false	1	2024-12-26T00:41:27Z		87258021681	9713519411	강아지 매트 시공 미끄럼방지 패드 애견 매트리스 바닥 러그 반려견 카페트 고양이 30x30	https://shopping-phinf.pstatic.net/main_8725802/87258021681.5.jpg	https://smartstore.naver.com/main/products/9713519411	https://m.smartstore.naver.com/main/products/9713519411	990	3000	생활/건강	반려동물	리빙용품	매트	50000008	50000155	50006724	50006727	생활/건강>반려동물>리빙용품>매트	
2309021	grp-a001-02-000000046992520	nad-a001-02-000000341572014	20	0			120	false	1	2024-12-26T00:41:27Z		86931114055	9386613732	강아지 옷 강아지 패딩 긴팔 S 겨울옷 중형견 더 도그 페이스	https://shopping-phinf.pstatic.net/main_8693111/86931114055.2.jpg	https://smartstore.naver.com/main/products/9386613732	https://m.smartstore.naver.com/main/products/9386613732	14900	0	생활/건강	반려동물	패션용품	패딩	50000008	50000155	50006728	50006729	생활/건강>반려동물>패션용품>패딩	
2309021	grp-a001-02-000000046992520	nad-a001-02-000000341572018	20	0			50	true	1	2024-12-26T00:41:27Z		86620343001	9075842678	대형 고양이 화장실 사막화방지 고양이 배변통 데빌 후드형	https://shopping-phinf.pstatic.net/main_8662034/86620343001.6.jpg	https://smartstore.naver.com/main/products/9075842678	https://m.smartstore.naver.com/main/products/9075842678	29900	3000	생활/건강	반려동물	고양이 배변용품	후드형화장실	50000008	50000155	50006694	50006697	생활/건강>반려동물>고양이 배변용품>후드형화장실	
2309021	grp-a001-02-000000046992520	nad-a001-02-000000341572019	20	1			50	true	1	2024-12-26T00:41:27Z		86438242691	8893742368	강아지 밥그릇 물그릇 도시락1p 대형견 고양이 수반	https://shopping-phinf.pstatic.net/main_8643824/86438242691.5.jpg	https://smartstore.naver.com/main/products/8893742368	https://m.smartstore.naver.com/main/products/8893742368	7900	3000	생활/건강	반려동물	식기/급수기	식기/식탁	50000008	50000155	50006734	50006735	생활/건강>반려동물>식기/급수기>식기/식탁	
